id,product_id,size,color,price_adjustment,sku
1233,368,S,Gris,27.71,SKU368SG
1234,368,S,Azul,44.49,SKU368SA
1235,368,XS,Blanco,25.82,SKU368XSB
1236,369,S,Rojo,4.47,SKU369SR
1237,369,XS,Azul,35.76,SKU369XSA
1238,369,L,Rojo,31.69,SKU369LR
1239,369,XL,Azul,17.23,SKU369XLA
1240,369,M,Marrón,-10.65,SKU369MM
1241,370,L,Azul,17.29,SKU370LA
1242,370,XS,Blanco,-11.69,SKU370XSB
1243,370,S,Rojo,31.76,SKU370SR
1244,371,XL,Marrón,2.52,SKU371XLM
1245,371,M,Marrón,6.77,SKU371MM
1246,372,M,Azul,2.4,SKU372MA
1247,372,XL,Verde,26.05,SKU372XLV
1248,373,XL,Blanco,38.78,SKU373XLB
1249,373,M,Negro,25.69,SKU373MN
1250,373,L,Marrón,1.62,SKU373LM
1251,373,XL,Azul,0.33,SKU373XLA
1252,374,L,Verde,48.95,SKU374LV
1253,374,XS,Negro,25.9,SKU374XSN
1254,374,L,Negro,-0.25,SKU374LN
1255,374,XL,Beige,15.21,SKU374XLB
1256,374,L,Beige,-10.12,SKU374LB
1257,375,L,Azul,15.6,SKU375LA
1258,375,XS,Marrón,39.48,SKU375XSM
1259,376,M,Negro,49.18,SKU376MN
1260,376,L,Blanco,-9.38,SKU376LB
1261,376,S,Blanco,17.87,SKU376SB
1262,377,S,Verde,28.46,SKU377SV
1263,377,XS,Marrón,49.33,SKU377XSM
1264,377,L,Beige,-16.42,SKU377LB
1265,377,L,Negro,-13.3,SKU377LN
1266,378,XS,Marrón,33.41,SKU378XSM
1267,378,M,Verde,39.37,SKU378MV
1268,378,M,Gris,-3.07,SKU378MG
1269,379,M,Beige,-2.12,SKU379MB
1270,379,XS,Marrón,15.58,SKU379XSM
1271,379,S,Beige,-3.48,SKU379SB
1272,380,S,Marrón,-9.4,SKU380SM
1273,380,S,Blanco,-14.18,SKU380SB
1274,380,L,Rojo,15.54,SKU380LR
1275,380,M,Azul,38.94,SKU380MA
1276,380,XS,Azul,38.91,SKU380XSA
1277,381,XS,Marrón,39.94,SKU381XSM
1278,381,XL,Verde,16.56,SKU381XLV
1279,381,XL,Rojo,35.98,SKU381XLR
1280,381,XS,Gris,23.37,SKU381XSG
1281,382,L,Rojo,43.44,SKU382LR
1282,382,S,Marrón,10.56,SKU382SM
1283,382,S,Rojo,-8.21,SKU382SR
1284,383,XL,Blanco,28.91,SKU383XLB
1285,383,XS,Blanco,39.86,SKU383XSB
1286,384,S,Marrón,37.68,SKU384SM
1287,384,S,Beige,40.02,SKU384SB
1288,385,S,Beige,32.33,SKU385SB
1289,385,XS,Rojo,28.16,SKU385XSR
1290,385,S,Marrón,35.35,SKU385SM
1291,385,L,Blanco,-14.05,SKU385LB
1292,386,M,Marrón,32.15,SKU386MM
1293,386,M,Gris,-11.7,SKU386MG
1294,386,S,Blanco,1.17,SKU386SB
1295,386,XS,Marrón,31.17,SKU386XSM
1296,387,XS,Verde,26.23,SKU387XSV
1297,387,XS,Rojo,0.15,SKU387XSR
1298,388,S,Negro,18.58,SKU388SN
1299,388,L,Marrón,-7.92,SKU388LM
1300,388,XS,Azul,-16.47,SKU388XSA
1301,389,M,Azul,6.45,SKU389MA
1302,389,M,Rojo,27.15,SKU389MR
1303,390,XS,Verde,-15.88,SKU390XSV
1304,390,XL,Negro,47.49,SKU390XLN
1305,390,L,Beige,12.17,SKU390LB
1306,391,S,Verde,49.41,SKU391SV
1307,391,XS,Marrón,17.77,SKU391XSM
1308,391,M,Rojo,43.34,SKU391MR
1309,391,L,Negro,-0.33,SKU391LN
1310,391,S,Blanco,33.89,SKU391SB
1311,392,L,Rojo,11.83,SKU392LR
1312,392,XL,Rojo,15.8,SKU392XLR
1313,392,S,Azul,-19.51,SKU392SA
1314,392,XS,Verde,34.68,SKU392XSV
1315,393,XL,Azul,44.6,SKU393XLA
1316,393,M,Negro,7.75,SKU393MN
1317,393,L,Beige,15.6,SKU393LB
1318,393,S,Rojo,46.4,SKU393SR
1319,393,M,Verde,12.01,SKU393MV
1320,394,L,Verde,6.91,SKU394LV
1321,394,M,Beige,15.38,SKU394MB
1322,395,XL,Rojo,-5.66,SKU395XLR
1323,395,M,Rojo,-16.61,SKU395MR
1324,396,M,Blanco,-13.55,SKU396MB
1325,396,XS,Blanco,1.49,SKU396XSB
1326,396,L,Blanco,49.83,SKU396LB
1327,396,XS,Verde,35.39,SKU396XSV
1328,397,S,Verde,3.14,SKU397SV
1329,397,S,Rojo,26.55,SKU397SR
1330,398,XS,Beige,6.14,SKU398XSB
1331,398,XL,Rojo,-7.46,SKU398XLR
1332,398,S,Verde,-17.85,SKU398SV
1333,399,L,Negro,24.33,SKU399LN
1334,399,XL,Beige,37.78,SKU399XLB
1335,399,XL,Rojo,-1.69,SKU399XLR
1336,399,XL,Negro,12.08,SKU399XLN
1337,399,XL,Gris,-0.25,SKU399XLG
1338,400,S,Rojo,6.73,SKU400SR
1339,400,XS,Beige,-17.9,SKU400XSB
1340,400,S,Verde,-17.06,SKU400SV
1341,400,XS,Negro,-0.7,SKU400XSN
1342,401,XL,Azul,38.47,SKU401XLA
1343,401,S,Verde,8.06,SKU401SV
1344,402,XS,Azul,25.8,SKU402XSA
1345,402,M,Verde,37.0,SKU402MV
1346,402,S,Rojo,-15.25,SKU402SR
1347,403,S,Blanco,37.35,SKU403SB
1348,403,S,Rojo,19.91,SKU403SR
1349,403,L,Blanco,42.81,SKU403LB
1350,403,XL,Beige,20.23,SKU403XLB
1351,403,M,Azul,46.71,SKU403MA
1352,404,M,Azul,-18.93,SKU404MA
1353,404,L,Negro,36.62,SKU404LN
1354,405,M,Beige,13.54,SKU405MB
1355,405,M,Negro,45.07,SKU405MN
1356,405,M,Gris,12.0,SKU405MG
1357,406,XS,Gris,-10.06,SKU406XSG
1358,406,S,Blanco,-7.59,SKU406SB
1359,406,S,Negro,46.02,SKU406SN
1360,407,XL,Rojo,2.9,SKU407XLR
1361,407,L,Rojo,37.93,SKU407LR
1362,408,XL,Marrón,40.93,SKU408XLM
1363,408,M,Blanco,24.51,SKU408MB
1364,408,S,Azul,19.24,SKU408SA
1365,408,S,Negro,3.73,SKU408SN
1366,409,L,Blanco,13.49,SKU409LB
1367,409,XS,Beige,46.28,SKU409XSB
1368,410,L,Marrón,27.82,SKU410LM
1369,410,L,Gris,23.06,SKU410LG
1370,411,XL,Rojo,45.21,SKU411XLR
1371,411,XS,Rojo,17.36,SKU411XSR
1372,412,M,Beige,27.66,SKU412MB
1373,412,S,Marrón,-9.06,SKU412SM
1374,413,L,Verde,0.52,SKU413LV
1375,413,M,Azul,2.88,SKU413MA
1376,413,XS,Negro,46.96,SKU413XSN
1377,413,S,Blanco,37.22,SKU413SB
1378,414,S,Blanco,-3.46,SKU414SB
1379,414,XL,Verde,49.7,SKU414XLV
1380,414,S,Rojo,34.43,SKU414SR
1381,414,XS,Negro,4.37,SKU414XSN
1382,415,M,Rojo,24.57,SKU415MR
1383,415,S,Marrón,20.08,SKU415SM
1384,416,XL,Marrón,40.98,SKU416XLM
1385,416,XL,Gris,36.95,SKU416XLG
1386,416,XL,Rojo,45.24,SKU416XLR
1387,416,M,Rojo,48.38,SKU416MR
1388,417,L,Azul,46.38,SKU417LA
1389,417,L,Verde,41.01,SKU417LV
1390,417,M,Marrón,3.02,SKU417MM
1391,417,M,Negro,-9.05,SKU417MN
1392,418,M,Verde,45.12,SKU418MV
1393,418,S,Negro,1.26,SKU418SN
1394,418,M,Marrón,19.7,SKU418MM
1395,419,L,Gris,-17.46,SKU419LG
1396,419,XS,Azul,49.25,SKU419XSA
1397,419,L,Beige,19.61,SKU419LB
1398,419,XS,Rojo,35.2,SKU419XSR
1399,420,XS,Negro,47.19,SKU420XSN
1400,420,L,Blanco,37.5,SKU420LB
1401,421,M,Gris,-14.42,SKU421MG
1402,421,L,Marrón,8.31,SKU421LM
1403,422,S,Beige,46.07,SKU422SB
1404,422,XL,Verde,0.78,SKU422XLV
1405,422,M,Blanco,47.3,SKU422MB
1406,422,S,Marrón,16.85,SKU422SM
1407,423,L,Blanco,12.93,SKU423LB
1408,423,S,Negro,4.48,SKU423SN
1409,423,XL,Negro,14.02,SKU423XLN
1410,423,S,Gris,18.58,SKU423SG
1411,423,M,Azul,-3.81,SKU423MA
1412,424,M,Verde,47.19,SKU424MV
1413,424,S,Marrón,18.98,SKU424SM
1414,424,M,Azul,9.46,SKU424MA
1415,424,XS,Negro,-4.59,SKU424XSN
1416,424,L,Rojo,-1.58,SKU424LR
1417,425,L,Beige,14.52,SKU425LB
1418,425,S,Negro,-13.22,SKU425SN
1419,425,M,Gris,39.64,SKU425MG
1420,426,L,Azul,46.14,SKU426LA
1421,426,S,Beige,-8.37,SKU426SB
1422,426,XS,Verde,10.67,SKU426XSV
1423,427,S,Azul,13.95,SKU427SA
1424,427,XS,Gris,17.37,SKU427XSG
1425,427,L,Gris,33.82,SKU427LG
1426,427,XS,Beige,11.97,SKU427XSB
1427,427,XS,Rojo,4.67,SKU427XSR
1428,428,S,Gris,7.97,SKU428SG
1429,428,M,Marrón,-7.62,SKU428MM
1430,428,S,Marrón,-13.47,SKU428SM
1431,428,XS,Verde,9.32,SKU428XSV
1432,428,XS,Negro,7.07,SKU428XSN
1433,429,XL,Verde,36.74,SKU429XLV
1434,429,XS,Negro,36.96,SKU429XSN
1435,430,XL,Gris,39.05,SKU430XLG
1436,430,XS,Azul,-15.07,SKU430XSA
1437,430,M,Gris,-0.78,SKU430MG
1438,431,S,Gris,12.88,SKU431SG
1439,431,XS,Marrón,-9.5,SKU431XSM
1440,431,XL,Marrón,25.11,SKU431XLM
1441,431,XL,Azul,27.59,SKU431XLA
1442,432,S,Gris,20.41,SKU432SG
1443,432,L,Beige,-5.0,SKU432LB
1444,432,L,Gris,24.59,SKU432LG
1445,432,L,Rojo,29.75,SKU432LR
1446,433,M,Azul,14.67,SKU433MA
1447,433,S,Azul,-17.71,SKU433SA
1448,433,M,Verde,-14.05,SKU433MV
1449,433,L,Beige,43.83,SKU433LB
1450,433,XS,Verde,-15.63,SKU433XSV
1451,434,L,Blanco,2.47,SKU434LB
1452,434,S,Verde,-15.54,SKU434SV
1453,434,S,Azul,8.84,SKU434SA
1454,434,XS,Rojo,-10.92,SKU434XSR
1455,434,XS,Blanco,39.87,SKU434XSB
1456,435,L,Blanco,34.16,SKU435LB
1457,435,M,Rojo,38.89,SKU435MR
1458,435,XL,Gris,25.06,SKU435XLG
1459,435,M,Verde,-2.5,SKU435MV
1460,436,L,Azul,18.66,SKU436LA
1461,436,XL,Verde,44.12,SKU436XLV
1462,437,S,Gris,38.28,SKU437SG
1463,437,L,Negro,-19.0,SKU437LN
1464,438,XS,Blanco,8.41,SKU438XSB
1465,438,S,Gris,14.41,SKU438SG
1466,439,L,Verde,29.31,SKU439LV
1467,439,XS,Rojo,21.23,SKU439XSR
1468,439,L,Negro,27.97,SKU439LN
1469,439,XL,Beige,-5.24,SKU439XLB
1470,440,L,Beige,-12.9,SKU440LB
1471,440,XL,Blanco,-17.7,SKU440XLB
1472,440,M,Gris,30.85,SKU440MG
1473,441,XS,Beige,39.27,SKU441XSB
1474,441,XS,Azul,16.18,SKU441XSA
1475,442,XL,Rojo,49.75,SKU442XLR
1476,442,S,Marrón,-15.15,SKU442SM
1477,443,S,Marrón,49.39,SKU443SM
1478,443,XS,Blanco,-6.12,SKU443XSB
1479,443,XS,Negro,-18.68,SKU443XSN
1480,443,XS,Marrón,34.16,SKU443XSM
1481,444,XL,Beige,26.65,SKU444XLB
1482,444,XL,Marrón,35.8,SKU444XLM
1483,444,S,Verde,17.35,SKU444SV
1484,444,S,Azul,-2.77,SKU444SA
1485,445,S,Verde,40.35,SKU445SV
1486,445,L,Verde,18.77,SKU445LV
1487,446,XL,Beige,11.85,SKU446XLB
1488,446,XL,Verde,-0.16,SKU446XLV
1489,447,S,Beige,2.12,SKU447SB
1490,447,S,Rojo,10.03,SKU447SR
1491,447,XS,Verde,5.01,SKU447XSV
1492,447,M,Beige,43.88,SKU447MB
1493,447,L,Rojo,-4.85,SKU447LR
1494,448,L,Verde,-12.89,SKU448LV
1495,448,S,Gris,19.96,SKU448SG
1496,449,L,Gris,29.89,SKU449LG
1497,449,XL,Gris,17.77,SKU449XLG
1498,450,XS,Rojo,2.32,SKU450XSR
1499,450,L,Rojo,-6.92,SKU450LR
1500,451,XL,Verde,-1.2,SKU451XLV
1501,451,L,Azul,7.89,SKU451LA
1502,451,S,Azul,23.92,SKU451SA
1503,451,XS,Gris,-12.34,SKU451XSG
1504,451,XS,Negro,15.78,SKU451XSN
1505,452,XL,Rojo,27.84,SKU452XLR
1506,452,S,Negro,17.79,SKU452SN
1507,452,L,Azul,-7.33,SKU452LA
1508,453,XS,Verde,25.28,SKU453XSV
1509,453,L,Verde,-4.21,SKU453LV
1510,453,XL,Rojo,-18.96,SKU453XLR
1511,453,XL,Azul,5.34,SKU453XLA
1512,453,XL,Blanco,31.0,SKU453XLB
1513,454,XS,Blanco,1.22,SKU454XSB
1514,454,L,Azul,19.54,SKU454LA
1515,454,L,Negro,33.64,SKU454LN
1516,455,XS,Azul,27.89,SKU455XSA
1517,455,M,Rojo,29.05,SKU455MR
1518,455,L,Marrón,12.19,SKU455LM
1519,456,S,Beige,43.03,SKU456SB
1520,456,XL,Verde,17.36,SKU456XLV
1521,457,S,Verde,8.19,SKU457SV
1522,457,L,Negro,16.73,SKU457LN
1523,457,L,Gris,-10.89,SKU457LG
1524,457,XL,Verde,3.17,SKU457XLV
1525,457,M,Blanco,38.84,SKU457MB
1526,458,L,Rojo,3.31,SKU458LR
1527,458,M,Azul,22.65,SKU458MA
1528,458,XL,Rojo,19.22,SKU458XLR
1529,458,S,Marrón,-8.29,SKU458SM
1530,458,XL,Marrón,-12.16,SKU458XLM
1531,459,L,Gris,-12.07,SKU459LG
1532,459,XS,Marrón,11.2,SKU459XSM
1533,460,M,Blanco,15.29,SKU460MB
1534,460,XL,Marrón,-0.38,SKU460XLM
1535,460,XL,Negro,19.74,SKU460XLN
1536,460,L,Verde,23.9,SKU460LV
1537,461,XS,Rojo,36.49,SKU461XSR
1538,461,M,Azul,29.12,SKU461MA
1539,461,L,Azul,37.53,SKU461LA
1540,462,XL,Verde,29.04,SKU462XLV
1541,462,M,Beige,-4.5,SKU462MB
1542,462,L,Verde,47.67,SKU462LV
1543,463,M,Blanco,13.72,SKU463MB
1544,463,XL,Gris,-0.8,SKU463XLG
1545,463,XS,Gris,5.83,SKU463XSG
1546,463,XS,Azul,44.98,SKU463XSA
1547,463,M,Azul,43.24,SKU463MA
1548,464,XL,Verde,5.8,SKU464XLV
1549,464,XS,Negro,31.14,SKU464XSN
1550,464,XS,Verde,-17.17,SKU464XSV
1551,464,S,Rojo,16.41,SKU464SR
1552,465,L,Blanco,45.95,SKU465LB
1553,465,M,Beige,2.15,SKU465MB
1554,465,L,Marrón,-1.55,SKU465LM
1555,465,XS,Blanco,41.3,SKU465XSB
1556,466,S,Azul,1.42,SKU466SA
1557,466,S,Negro,34.09,SKU466SN
1558,466,XL,Marrón,22.71,SKU466XLM
1559,466,M,Gris,-19.8,SKU466MG
1560,467,M,Azul,43.61,SKU467MA
1561,467,M,Marrón,27.9,SKU467MM
1562,468,XS,Rojo,-6.47,SKU468XSR
1563,468,M,Rojo,27.6,SKU468MR
1564,468,L,Gris,25.46,SKU468LG
1565,469,S,Rojo,-8.68,SKU469SR
1566,469,XL,Rojo,37.98,SKU469XLR
1567,470,S,Negro,8.65,SKU470SN
1568,470,S,Azul,-12.23,SKU470SA
1569,470,S,Verde,20.18,SKU470SV
1570,471,XL,Rojo,-15.6,SKU471XLR
1571,471,XS,Blanco,11.26,SKU471XSB
1572,471,M,Blanco,19.59,SKU471MB
1573,471,XS,Rojo,25.86,SKU471XSR
1574,471,L,Negro,22.11,SKU471LN
1575,472,XS,Marrón,-16.83,SKU472XSM
1576,472,XS,Azul,30.33,SKU472XSA
1577,472,S,Beige,36.42,SKU472SB
1578,473,L,Blanco,45.85,SKU473LB
1579,473,S,Negro,1.15,SKU473SN
1580,474,M,Beige,-13.55,SKU474MB
1581,474,S,Gris,-5.66,SKU474SG
1582,474,XS,Negro,28.07,SKU474XSN
1583,475,XL,Beige,16.7,SKU475XLB
1584,475,XS,Blanco,-6.21,SKU475XSB
1585,475,M,Marrón,19.78,SKU475MM
1586,476,XS,Marrón,7.15,SKU476XSM
1587,476,XS,Verde,15.64,SKU476XSV
1588,477,M,Beige,-7.5,SKU477MB
1589,477,M,Marrón,24.3,SKU477MM
1590,478,XS,Marrón,0.52,SKU478XSM
1591,478,M,Verde,16.12,SKU478MV
1592,479,XL,Beige,-1.35,SKU479XLB
1593,479,XS,Marrón,26.74,SKU479XSM
1594,480,M,Blanco,35.04,SKU480MB
1595,480,XS,Verde,30.4,SKU480XSV
1596,480,M,Verde,36.37,SKU480MV
1597,480,L,Verde,30.58,SKU480LV
1598,480,M,Marrón,49.06,SKU480MM
1599,481,L,Beige,19.54,SKU481LB
1600,481,XS,Blanco,41.56,SKU481XSB
1601,481,XL,Verde,9.07,SKU481XLV
1602,481,XS,Gris,7.75,SKU481XSG
1603,482,M,Marrón,20.94,SKU482MM
1604,482,M,Rojo,0.92,SKU482MR
1605,482,L,Gris,42.44,SKU482LG
1606,482,XL,Beige,3.84,SKU482XLB
1607,483,S,Rojo,26.32,SKU483SR
1608,483,L,Verde,-1.37,SKU483LV
1609,483,L,Marrón,49.09,SKU483LM
1610,483,S,Beige,-10.75,SKU483SB
1611,484,XS,Marrón,-15.4,SKU484XSM
1612,484,XL,Rojo,45.52,SKU484XLR
1613,484,XS,Rojo,-0.06,SKU484XSR
1614,485,XS,Azul,12.89,SKU485XSA
1615,485,M,Verde,32.1,SKU485MV
1616,485,XL,Beige,-15.94,SKU485XLB
1617,486,S,Verde,25.39,SKU486SV
1618,486,M,Negro,17.9,SKU486MN
1619,486,XS,Negro,6.38,SKU486XSN
1620,486,L,Negro,19.65,SKU486LN
1621,487,XS,Beige,4.6,SKU487XSB
1622,487,M,Negro,-8.74,SKU487MN
1623,487,L,Verde,41.47,SKU487LV
1624,488,XL,Negro,17.59,SKU488XLN
1625,488,S,Negro,0.83,SKU488SN
1626,488,XS,Rojo,37.48,SKU488XSR
1627,488,L,Verde,-1.73,SKU488LV
1628,489,M,Marrón,1.66,SKU489MM
1629,489,XL,Gris,2.04,SKU489XLG
1630,489,L,Rojo,46.9,SKU489LR
1631,489,XS,Azul,-1.84,SKU489XSA
1632,490,M,Rojo,3.81,SKU490MR
1633,490,S,Rojo,9.52,SKU490SR
1634,490,S,Gris,23.01,SKU490SG
1635,490,L,Marrón,42.53,SKU490LM
1636,491,S,Blanco,42.56,SKU491SB
1637,491,M,Verde,16.34,SKU491MV
1638,492,M,Blanco,35.24,SKU492MB
1639,492,S,Negro,7.36,SKU492SN
1640,492,L,Blanco,-2.01,SKU492LB
1641,492,XL,Blanco,9.7,SKU492XLB
1642,493,M,Gris,44.37,SKU493MG
1643,493,L,Negro,18.03,SKU493LN
1644,493,XL,Azul,41.9,SKU493XLA
1645,493,S,Marrón,28.58,SKU493SM
1646,494,XS,Blanco,11.93,SKU494XSB
1647,494,L,Gris,24.32,SKU494LG
1648,495,S,Negro,34.28,SKU495SN
1649,495,XS,Azul,-16.87,SKU495XSA
1650,495,S,Beige,43.41,SKU495SB
1651,495,L,Blanco,11.53,SKU495LB
1652,495,S,Verde,-14.19,SKU495SV
1653,496,S,Verde,-18.93,SKU496SV
1654,496,XL,Blanco,30.73,SKU496XLB
1655,496,XS,Beige,12.47,SKU496XSB
1656,496,XS,Marrón,-17.3,SKU496XSM
1657,497,S,Blanco,-9.46,SKU497SB
1658,497,M,Azul,23.9,SKU497MA
1659,498,XS,Negro,34.23,SKU498XSN
1660,498,XL,Beige,-10.23,SKU498XLB
1661,498,L,Negro,17.12,SKU498LN
1662,499,XS,Marrón,-16.23,SKU499XSM
1663,499,XS,Blanco,13.57,SKU499XSB
1664,499,S,Negro,13.24,SKU499SN
1665,499,L,Blanco,43.11,SKU499LB
1666,500,M,Rojo,-7.95,SKU500MR
1667,500,S,Marrón,22.37,SKU500SM
1668,500,S,Rojo,-1.76,SKU500SR
1669,501,XL,Marrón,12.58,SKU501XLM
1670,501,M,Rojo,17.26,SKU501MR
1671,501,S,Gris,15.67,SKU501SG
1672,501,XS,Azul,10.12,SKU501XSA
1673,501,S,Blanco,-8.73,SKU501SB
1674,502,XS,Negro,6.29,SKU502XSN
1675,502,XS,Blanco,10.93,SKU502XSB
1676,502,XS,Rojo,-12.24,SKU502XSR
1677,503,S,Azul,2.2,SKU503SA
1678,503,XL,Beige,44.29,SKU503XLB
1679,503,S,Gris,-15.68,SKU503SG
1680,504,S,Blanco,40.02,SKU504SB
1681,504,S,Rojo,43.55,SKU504SR
1682,504,XL,Rojo,28.08,SKU504XLR
1683,505,XL,Azul,12.94,SKU505XLA
1684,505,L,Blanco,-7.59,SKU505LB
1685,505,XL,Negro,-7.64,SKU505XLN
1686,505,XS,Rojo,30.05,SKU505XSR
1687,506,M,Beige,10.29,SKU506MB
1688,506,S,Blanco,-18.46,SKU506SB
1689,506,XL,Gris,43.69,SKU506XLG
1690,506,L,Azul,4.13,SKU506LA
1691,506,XL,Rojo,15.81,SKU506XLR
1692,507,XL,Gris,12.48,SKU507XLG
1693,507,XS,Rojo,4.98,SKU507XSR
1694,508,XL,Gris,14.03,SKU508XLG
1695,508,L,Gris,20.22,SKU508LG
1696,508,XS,Verde,48.77,SKU508XSV
1697,509,L,Beige,25.7,SKU509LB
1698,509,M,Beige,47.14,SKU509MB
1699,509,L,Negro,39.17,SKU509LN
1700,510,L,Beige,41.97,SKU510LB
1701,510,S,Negro,36.96,SKU510SN
1702,510,XL,Azul,12.31,SKU510XLA
1703,510,M,Marrón,37.59,SKU510MM
1704,511,S,Azul,-9.19,SKU511SA
1705,511,M,Azul,9.17,SKU511MA
1706,511,L,Gris,-17.45,SKU511LG
1707,512,XL,Beige,48.87,SKU512XLB
1708,513,XL,Blanco,-4.14,SKU513XLB
1709,513,L,Rojo,39.11,SKU513LR
1710,513,S,Azul,-6.5,SKU513SA
1711,514,XS,Beige,-18.77,SKU514XSB
1712,514,S,Gris,10.23,SKU514SG
1713,514,L,Beige,-3.59,SKU514LB
1714,514,M,Blanco,7.11,SKU514MB
1715,514,XL,Gris,42.8,SKU514XLG
1716,515,XS,Blanco,6.51,SKU515XSB
1717,515,L,Negro,8.04,SKU515LN
1718,516,S,Beige,20.94,SKU516SB
1719,516,XS,Negro,26.53,SKU516XSN
1720,516,M,Azul,-4.87,SKU516MA
1721,517,XS,Gris,-9.56,SKU517XSG
1722,517,L,Negro,-0.6,SKU517LN
1723,517,M,Blanco,26.03,SKU517MB
1724,517,XL,Verde,-11.16,SKU517XLV
1725,518,XL,Azul,29.73,SKU518XLA
1726,518,S,Rojo,42.32,SKU518SR
1727,518,M,Negro,8.71,SKU518MN
1728,518,L,Azul,3.42,SKU518LA
1729,518,L,Beige,40.41,SKU518LB
1730,519,XS,Azul,48.28,SKU519XSA
1731,519,L,Blanco,37.84,SKU519LB
1732,520,M,Blanco,-4.84,SKU520MB
1733,520,L,Beige,28.32,SKU520LB
1734,521,L,Blanco,-19.87,SKU521LB
1735,521,M,Verde,-2.3,SKU521MV
1736,521,XS,Blanco,18.16,SKU521XSB
1737,521,M,Rojo,14.52,SKU521MR
1738,522,S,Azul,21.24,SKU522SA
1739,522,XL,Blanco,16.57,SKU522XLB
1740,522,XS,Verde,25.71,SKU522XSV
1741,522,M,Marrón,18.98,SKU522MM
1742,523,S,Beige,-6.99,SKU523SB
1743,523,XL,Azul,27.6,SKU523XLA
1744,523,S,Marrón,39.3,SKU523SM
1745,524,S,Marrón,-7.06,SKU524SM
1746,524,XS,Verde,11.29,SKU524XSV
1747,524,M,Gris,47.4,SKU524MG
1748,524,XL,Verde,9.77,SKU524XLV
1749,524,XS,Negro,48.6,SKU524XSN
1750,525,XL,Beige,24.49,SKU525XLB
1751,525,XS,Rojo,-7.52,SKU525XSR
1752,525,M,Blanco,10.83,SKU525MB
1753,525,XL,Marrón,9.85,SKU525XLM
1754,525,L,Verde,39.58,SKU525LV
1755,526,M,Marrón,39.03,SKU526MM
1756,526,L,Gris,31.46,SKU526LG
1757,526,M,Verde,0.74,SKU526MV
1758,526,XS,Marrón,12.41,SKU526XSM
1759,526,L,Marrón,20.15,SKU526LM
1760,527,XS,Verde,43.55,SKU527XSV
1761,527,XL,Gris,-11.04,SKU527XLG
1762,528,S,Negro,30.59,SKU528SN
1763,528,L,Beige,38.2,SKU528LB
1764,528,M,Verde,-1.41,SKU528MV
1765,528,L,Rojo,33.91,SKU528LR
1766,528,L,Gris,38.27,SKU528LG
1767,529,L,Marrón,49.11,SKU529LM
1768,529,XS,Beige,-16.61,SKU529XSB
1769,529,M,Blanco,23.59,SKU529MB
1770,530,XS,Marrón,14.09,SKU530XSM
1771,530,XL,Gris,27.91,SKU530XLG
1772,531,XS,Negro,-10.8,SKU531XSN
1773,531,XS,Marrón,8.11,SKU531XSM
1774,531,M,Marrón,36.19,SKU531MM
1775,531,L,Marrón,37.23,SKU531LM
1776,532,S,Gris,-5.13,SKU532SG
1777,532,M,Beige,36.58,SKU532MB
1778,533,XS,Rojo,-1.44,SKU533XSR
1779,533,L,Gris,18.79,SKU533LG
1780,533,XS,Marrón,11.58,SKU533XSM
1781,534,L,Verde,32.05,SKU534LV
1782,534,L,Gris,6.99,SKU534LG
1783,534,L,Negro,6.51,SKU534LN
1784,535,L,Gris,36.55,SKU535LG
1785,535,L,Azul,-14.81,SKU535LA
1786,535,S,Marrón,-12.16,SKU535SM
1787,535,L,Negro,-18.21,SKU535LN
1788,535,XS,Beige,-9.14,SKU535XSB
1789,536,M,Verde,11.5,SKU536MV
1790,536,XS,Gris,46.48,SKU536XSG
1791,536,XL,Gris,36.92,SKU536XLG
1792,536,L,Rojo,-6.05,SKU536LR
1793,536,S,Azul,2.05,SKU536SA
1794,537,M,Gris,27.83,SKU537MG
1795,537,S,Verde,12.8,SKU537SV
1796,537,M,Blanco,-17.21,SKU537MB
1797,537,S,Marrón,45.45,SKU537SM
1798,537,XL,Gris,-6.56,SKU537XLG
1799,538,S,Blanco,14.26,SKU538SB
1800,538,XL,Negro,-18.31,SKU538XLN
1801,538,L,Beige,19.22,SKU538LB
1802,539,XS,Azul,14.08,SKU539XSA
1803,539,S,Marrón,18.66,SKU539SM
1804,539,S,Beige,-19.24,SKU539SB
1805,540,XS,Azul,29.79,SKU540XSA
1806,540,M,Azul,24.52,SKU540MA
1807,541,XL,Marrón,-8.54,SKU541XLM
1808,541,L,Blanco,18.42,SKU541LB
1809,541,S,Verde,-10.49,SKU541SV
1810,541,S,Rojo,27.16,SKU541SR
1811,541,XS,Blanco,5.92,SKU541XSB
1812,542,M,Blanco,19.13,SKU542MB
1813,542,M,Azul,38.31,SKU542MA
1814,542,XL,Marrón,33.03,SKU542XLM
1815,543,XS,Beige,-12.51,SKU543XSB
1816,543,M,Marrón,31.65,SKU543MM
1817,544,S,Rojo,16.86,SKU544SR
1818,544,S,Negro,23.3,SKU544SN
1819,544,M,Gris,21.62,SKU544MG
1820,544,L,Beige,16.83,SKU544LB
1821,545,L,Negro,46.12,SKU545LN
1822,545,XS,Azul,39.2,SKU545XSA
1823,545,L,Rojo,-16.85,SKU545LR
1824,545,L,Beige,17.92,SKU545LB
1825,546,M,Marrón,-15.41,SKU546MM
1826,546,M,Beige,46.75,SKU546MB
1827,546,S,Azul,16.19,SKU546SA
1828,547,XL,Rojo,-5.78,SKU547XLR
